dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time
lda,rbf,1000,10,,1000,0.4717635801061988,4.392871101852506,37.30286285188049
lda,rbf,1000,100,,1000,0.47230694303289056,4.4203084299806505,35.22570285596885
lda,rbf,1000,1000,,1000,0.4711007629521191,4.414748860755935,30.61541707185097
pca_50,poly,0.001,0.001,1,1000,0.5139032730367035,0.557529864134267,39.151886258041486
pca_50,poly,0.001,0.001,2,1000,0.47070885286666453,0.5461138801183552,39.083116472000256
pca_50,poly,0.001,0.001,3,1000,0.470813503023237,0.5462449279148132,39.13669916498475
pca_50,poly,0.001,0.001,4,1000,0.47214117203839123,0.5447721239179373,39.58589747687802
pca_50,poly,0.001,0.001,5,1000,0.471239399863407,0.5446915030479431,39.43931860709563
pca_50,poly,0.001,0.01,1,1000,0.47110165981575847,0.5452027900610119,38.979438435984775
pca_50,poly,0.001,0.01,2,1000,0.46906258002854884,0.5453789380844682,39.03446236113086
pca_50,poly,0.001,0.01,3,1000,0.47206600988283753,0.5454821127932519,39.05917634209618
pca_50,poly,0.001,0.01,4,1000,0.4716370429378003,0.5450275149196386,39.1576617739629
pca_50,poly,0.001,0.01,5,1000,0.4710674360394478,0.5468228408135474,38.47452535107732
pca_50,poly,0.001,0.1,1,1000,0.47177882492542267,0.5465395429637283,32.19294744101353
pca_50,poly,0.001,0.1,2,1000,0.47202521725557745,0.5459320489317179,14.764441002858803
pca_50,poly,0.001,0.1,3,1000,0.4710301752202213,0.5711642827372998,11.231675692135468
pca_50,poly,0.001,0.1,4,1000,0.47160098305903375,0.5464015549514443,13.216886678012088
pca_50,poly,0.001,0.1,5,1000,0.4713754700496793,0.56910161790438,15.401509387185797
pca_50,poly,0.001,1,1,1000,0.4734080070629716,0.5458920479286462,16.650358432903886
pca_50,poly,0.001,1,2,1000,0.4724371670745313,0.5393851657863706,8.915690110065043
pca_50,poly,0.001,1,3,1000,0.47233399492688477,0.5545311651658267,10.862227441975847
pca_50,poly,0.001,1,4,1000,0.4718415141105652,0.5421049760188907,13.358710316941142
pca_50,poly,0.001,1,5,1000,0.4841675269417465,0.5516586750745773,15.145141323795542
pca_50,poly,0.001,10,1,1000,0.4714474321808666,0.522378247929737,11.694595642155036
pca_50,poly,0.001,10,2,1000,0.47168388217687607,0.5414814800024033,8.884467183845118
pca_50,poly,0.001,10,3,1000,0.4729048570152372,0.5536977692972869,12.069701422005892
pca_50,poly,0.001,10,4,1000,0.4748123432509601,0.5244896239601076,15.685910705011338
pca_50,poly,0.001,10,5,1000,0.4721586408559233,0.5697063799016178,16.7091734490823
pca_50,poly,0.001,100,1,1000,0.4726452617906034,0.5475607998669147,10.608884344110265
pca_50,poly,0.001,100,2,1000,0.4747390828561038,0.5604129501152784,8.865235108882189
pca_50,poly,0.001,100,3,1000,0.47153268312104046,0.5737219979055226,11.227979232789949
pca_50,poly,0.001,100,4,1000,0.47056416096165776,0.546182343037799,13.205813413020223
pca_50,poly,0.001,100,5,1000,0.47074413392692804,0.5712463080417365,17.813688051886857
pca_50,poly,0.001,1000,1,1000,0.4720764090307057,0.5455711809918284,11.432375652948394
pca_50,poly,0.001,1000,2,1000,0.47868893085978925,0.5619673328474164,8.876723858062178
pca_50,poly,0.001,1000,3,1000,0.4709809459745884,0.5758254379034042,11.119470305973664
